Provincia;Nombre1;Poblacion;Superficie;Longitud;Latitud;Nombre2
Toledo;Menasalbas;2513;17944,0435;-4,284206604;39,64087072;Menasalbas
Toledo;Méntrida;5722;8300,5248;-4,194932076;40,23754128;Méntrida
Toledo;Mesegar de Tajo;203;1765,6537;-4,50176953;39,92522875;Mesegar de Tajo
Toledo;Miguel Esteban;4791;9296,49;-3,076236217;39,52612143;Miguel Esteban
Toledo;Mocejón;5004;3050,64;-3,916293285;39,9396562;Mocejón
Toledo;Mohedas de la Jara;389;6041,7027;-5,14406081;39,60420589;Mohedas de la Jara
Toledo;Montearagón;533;1196,63;-4,63101433;39,96468226;Montearagón
Toledo;Montesclaros;384;2062,16;-4,93936509;40,10639058;Montesclaros
Toledo;Mora;9796;16857,1483;-3,772733127;39,68489254;Mora
Toledo;Nambroca;5020;8207,79;-3,944499356;39,79803204;Nambroca
Toledo;La Nava de Ricomalillo;493;3952,6995;-4,98950457;39,65163284;La Nava de Ricomalillo
Toledo;Navahermosa;3586;12979,4126;-4,472482337;39,63372874;Navahermosa
Toledo;Navalcán;1888;6011,91;-5,09290716;40,06828657;Navalcán
Toledo;Navalmoralejo;51;2274,5096;-5,14304362;39,73984717;Navalmoralejo
Toledo;Los Navalmorales;2163;10495,3832;-4,63972453;39,72591155;Los Navalmorales
Toledo;Los Navalucillos;1987;35597,7;-4,64187912;39,66669754;Los Navalucillos
Toledo;Navamorcuende;595;11080,74;-4,78519646;40,15769695;Navamorcuende
Toledo;Noblejas;3857;6966,7268;-3,44067659;39,98249773;Noblejas
Toledo;Noez;942;3421,9761;-4,184367678;39,74170353;Noez
Toledo;Nombela;881;12156,2832;-4,50323098;40,15626779;Nombela
Toledo;Novés;3236;4171,4579;-4,27230437;40,04687899;Novés
Toledo;Numancia de la Sagra;5287;2941,57;-3,854539548;40,07619468;Numancia de la Sagra
Toledo;Nuño Gómez;145;1689,4471;-4,62021037;40,11333017;Nuño Gómez
Toledo;Ocaña;13185;14790;-3,501134468;39,9584057;Ocaña
Toledo;Olías del Rey;8469;4008,57;-3,987291512;39,9469465;Olías del Rey
Toledo;Ontígola;4752;4148,6845;-3,572540132;40,00341153;Ontígola
Toledo;Orgaz;2584;15410,31;-3,874613921;39,64688478;Orgaz
Toledo;Oropesa;2607;33645,87;-5,17249007;39,91910626;Oropesa
Toledo;Otero;357;2956,9316;-4,51508883;40,00067014;Otero
Toledo;Palomeque;1126;2227,9797;-3,963988884;40,11910923;Palomeque
Toledo;Pantoja;3506;2817,11;-3,836602394;40,04399373;Pantoja
Toledo;Paredes de Escalona;122;2491,5939;-4,42882124;40,20531806;Paredes de Escalona
Toledo;Parrillas;337;5130,13;-5,06381379;40,0627549;Parrillas
Toledo;Pelahustán;342;4433,78;-4,59812944;40,17603302;Pelahustán
Toledo;Pepino;3003;4541,79;-4,8035152;40,03251448;Pepino
Toledo;Polán;3870;15861,55;-4,168102391;39,78907171;Polán
Toledo;Portillo de Toledo;2234;1995,2061;-4,22891303;40,06288838;Portillo de Toledo
Toledo;La Puebla de Almoradiel;4953;10613,0587;-3,118607225;39,5986931;La Puebla de Almoradiel
Toledo;La Puebla de Montalbán;7838;14133,8649;-4,35687837;39,86530851;La Puebla de Montalbán
Toledo;La Pueblanueva;2166;12232,83;-4,68056127;39,91292886;La Pueblanueva
Toledo;El Puente del Arzobispo;1153;97,82;-5,17138432;39,80249055;El Puente del Arzobispo
Toledo;Puerto de San Vicente;140;4650,525;-5,11271655;39,52243511;Puerto de San Vicente
Toledo;Pulgar;1491;3860,2215;-4,152805339;39,69445939;Pulgar
Toledo;Quero;985;10437,81;-3,247590866;39,50983332;Quero
Toledo;Quintanar de la Orden;11069;8786,6754;-3,044110143;39,5909489;Quintanar de la Orden
Toledo;Quismondo;1673;1542,6546;-4,32387815;40,10531182;Quismondo
Toledo;El Real de San Vicente;973;5377;-4,69032183;40,13569751;El Real de San Vicente
Toledo;Recas;4552;3104,6601;-3,992549321;40,05329765;Recas
Toledo;Retamoso de la Jara;97;4824,4925;-4,75509163;39,74284768;Retamoso de la Jara
Toledo;Rielves;760;3283,05;-4,192791787;39,96066898;Rielves
Toledo;Robledo del Mazo;249;13670,5567;-4,90562952;39,6085058;Robledo del Mazo
Toledo;El Romeral;555;7891,5024;-3,433984735;39,70727522;El Romeral
Toledo;San Bartolomé de las Abiertas;533;5686,4864;-4,71981077;39,83000928;San Bartolomé de las Abiertas
Toledo;San Martín de Montalbán;699;13302,9594;-4,389240862;39,70255829;San Martín de Montalbán
Toledo;San Martín de Pusa;585;10453,6376;-4,63036294;39,78315427;San Martín de Pusa
Toledo;San Pablo de los Montes;1696;10004,507;-4,331705676;39,53923634;San Pablo de los Montes
Toledo;San Román de los Montes;2047;4485,4243;-4,73063141;40,0677697;San Román de los Montes
Toledo;Santa Ana de Pusa;358;1944,4171;-4,70701916;39,76072722;Santa Ana de Pusa
Toledo;Santa Cruz de la Zarza;4097;26428,75;-3,186989068;39,98469105;Santa Cruz de la Zarza
Toledo;Santa Cruz del Retamar;3682;12945,6286;-4,24156628;40,11849392;Santa Cruz del Retamar
Toledo;Santa Olalla;3387;7260,7567;-4,42788219;40,02413804;Santa Olalla
Toledo;Sartajada;107;1531,13;-4,79156162;40,21176822;Sartajada
Toledo;Segurilla;1366;2277,11;-4,86529303;40,02276196;Segurilla
Toledo;Seseña;28102;7141,21;-3,697369318;40,10446976;Seseña
Toledo;Sevilleja de la Jara;643;23394,5349;-4,96415419;39,57578193;Sevilleja de la Jara
Toledo;Sonseca;11084;5993,2;-3,975139551;39,67591916;Sonseca
Toledo;Sotillo de las Palomas;183;1884,5872;-4,82783862;40,10419527;Sotillo de las Palomas
Toledo;Talavera de la Reina;83247;18712,43;-4,83370199;39,96016737;Talavera de la Reina
Toledo;Tembleque;1949;22307,0828;-3,503211407;39,69803253;Tembleque
Toledo;El Toboso;1663;14393,64;-2,997725478;39,51475165;El Toboso
Toledo;Toledo;85085;23213,96;-4,024974933;39,8565219;Toledo
Toledo;Torralba de Oropesa;193;2344,819;-5,15393844;39,93379437;Torralba de Oropesa
Toledo;Torrecilla de la Jara;208;7061,0854;-4,77205931;39,70362447;Torrecilla de la Jara
Toledo;La Torre de Esteban Hambrán;1703;5069,622;-4,218291063;40,16912726;La Torre de Esteban Hambrán
Toledo;Torrico;691;3352,632;-5,22613479;39,83093842;Torrico
Toledo;Torrijos;13678;1734,3851;-4,28548503;39,98152383;Torrijos
Toledo;Totanés;358;2604,4107;-4,225786606;39,7098825;Totanés
Toledo;Turleque;721;10084,9378;-3,611821364;39,60105212;Turleque
Toledo;Ugena;5615;1547,59;-3,876056273;40,1553306;Ugena
Toledo;Urda;2417;21781,7927;-3,716551287;39,41242324;Urda
Toledo;Valdeverdeja;550;6790,3184;-5,24328716;39,79534783;Valdeverdeja
Toledo;Valmojado;4503;2617,6839;-4,090974553;40,20456177;Valmojado
Toledo;Velada;2865;14483,3;-4,9778848;39,97755339;Velada
Toledo;Las Ventas con Peña Aguilera;1109;14008,9564;-4,228971466;39,61167319;Las Ventas con Peña Aguilera
Toledo;Las Ventas de Retamosa;3806;1890,0499;-4,1124078;40,15504172;Las Ventas de Retamosa
Toledo;Las Ventas de San Julián;222;652,5413;-5,29550741;40,00822692;Las Ventas de San Julián
Toledo;Villacañas;9418;26851,0331;-3,33308335;39,62406188;Villacañas
Toledo;La Villa de Don Fadrique;3572;8316;-3,218206909;39,61786063;La Villa de Don Fadrique
Toledo;Villafranca de los Caballeros;4884;10668,78;-3,36272107;39,42604853;Villafranca de los Caballeros
Toledo;Villaluenga de la Sagra;4081;2703,2251;-3,91176829;40,02736459;Villaluenga de la Sagra
Toledo;Villamiel de Toledo;1021;4167,9074;-4,12548602;39,98104306;Villamiel de Toledo
Toledo;Villaminaya;508;2127,6875;-3,8694881;39,71159808;Villaminaya
Toledo;Villamuelas;610;4335,8752;-3,73598474;39,81725305;Villamuelas
Toledo;Villanueva de Alcardete;3062;14725,803;-3,01239504;39,67321969;Villanueva de Alcardete
Toledo;Villanueva de Bogas;699;5744,1896;-3,65783437;39,724126;Villanueva de Bogas
Toledo;Villarejo de Montalbán;75;6537,2525;-4,57278929;39,76861444;Villarejo de Montalbán
Toledo;Villarrubia de Santiago;2509;15528,8085;-3,37049918;39,98698528;Villarrubia de Santiago
Toledo;Villaseca de la Sagra;1864;3176,0644;-3,88232086;39,96027245;Villaseca de la Sagra
Toledo;Villasequilla;2563;7695,494;-3,73131055;39,8767928;Villasequilla
Toledo;Villatobas;2595;18157,8147;-3,32257608;39,90058759;Villatobas
Toledo;El Viso de San Juan;5533;5305,69;-3,92032652;40,14261828;El Viso de San Juan
Toledo;Los Yébenes;5752;67745,9;-3,870453081;39,58195126;Los Yébenes
Toledo;Yeles;5868;2047,68;-3,80315628;40,12069578;Yeles
Toledo;Yepes;5268;8496,976;-3,62564592;39,90026886;Yepes
Toledo;Yuncler;4582;1750,95;-3,90154252;40,04380591;Yuncler
Toledo;Yunclillos;806;3106,3472;-3,9908584;40,0229587;Yunclillos
Toledo;Yuncos;10630;1524,62;-3,8742774;40,0842783;Yuncos
Toledo;Santo Domingo-Caudilla;1111;5380,0228;-4,32665355;40,01434958;Santo Domingo-Caudilla
València/Valencia;Ademuz;1000;10031,38;-1,28614068;40,06077005;Ademuz
València/Valencia;Ador;1706;1383,04;-0,22439286;38,91881333;Ador
València/Valencia;Atzeneta d'Albaida;1146;605,5895;-0,495902896;38,83589893;Atzeneta d'Albaida
València/Valencia;Agullent;2361;1623,8883;-0,547412038;38,82328684;Agullent
València/Valencia;Alaquàs;29537;390,1631;-0,460862517;39,45714779;Alaquàs
València/Valencia;Albaida;5989;3541,3604;-0,51986706;38,84180459;Albaida
València/Valencia;Albal;16845;733,15;-0,413172841;39,39740473;Albal
València/Valencia;Albalat de la Ribera;3444;1435;-0,386688709;39,20103013;Albalat de la Ribera
València/Valencia;Albalat dels Sorells;4084;462,4;-0,346943736;39,54425467;Albalat dels Sorells
València/Valencia;Albalat dels Tarongers;1368;2134,4922;-0,33712468;39,70270205;Albalat dels Tarongers
València/Valencia;Alberic;10710;2679,23;-0,51744033;39,11685193;Alberic
València/Valencia;Alborache;1328;2733,1418;-0,77107;39,391654;Alborache
València/Valencia;Alboraia;25149;835,25;-0,34992845;39,50024605;Alboraya
València/Valencia;Albuixech;4201;436,07;-0,32290668;39,54500337;Albuixech
València/Valencia;Alcàsser;10396;900,39;-0,44426722;39,36854313;Alcàsser
València/Valencia;Alcàntera de Xúquer;1427;332,5014;-0,55970929;39,070653;Alcàntera de Xúquer
València/Valencia;Alzira;45451;11049;-0,43554456;39,14944832;Alzira
València/Valencia;Alcublas;607;4346,33;-0,702182;39,797096;Alcublas
València/Valencia;l'Alcúdia;12176;2366,7413;-0,50645447;39,19576372;l'Alcúdia
València/Valencia;l'Alcúdia de Crespins;5224;516,8;-0,58999491;38,97021311;l'Alcúdia de Crespins
València/Valencia;Aldaia;32656;1605,1134;-0,46197516;39,46491997;Aldaia
València/Valencia;Alfafar;21480;1008,83;-0,39004439;39,42259817;Alfafar
València/Valencia;Alfauir;479;622,0364;-0,25158611;38,92780849;Alfauir
València/Valencia;Alfara de la Baronia;606;1171,0159;-0,35498566;39,76293575;Alfara de la Baronia
València/Valencia;Alfara del Patriarca;3315;198,0612;-0,38497191;39,54406602;Alfara del Patriarca
València/Valencia;Alfarp;1596;2057,7974;-0,5595106;39,27680966;Alfarp
València/Valencia;Alfarrasí;1217;637,9783;-0,49639575;38,90397541;Alfarrasí
València/Valencia;Algar de Palancia;498;1315,1108;-0,36745953;39,7810922;Algar de Palancia
València/Valencia;Algemesí;27305;4130;-0,43644269;39,1890727;Algemesí
València/Valencia;Algímia d'Alfara;1106;1445,287;-0,3623082;39,75243658;Algímia d'Alfara
València/Valencia;Alginet;14219;2407,2076;-0,46964795;39,26153042;Alginet
València/Valencia;Almàssera;7482;269,31;-0,3557517;39,51227026;Almàssera
València/Valencia;Almiserà;260;744,045;-0,2849761;38,91635576;Almiserà
València/Valencia;Almoines;2473;211,8175;-0,18134817;38,94398885;Almoines
València/Valencia;Almussafes;8929;1076,2361;-0,41293657;39,29004877;Almussafes
València/Valencia;Alpuente;670;13832,9514;-1,01327721;39,87603328;Alpuente
València/Valencia;l'Alqueria de la Comtessa;1478;215,3311;-0,1561269;38,93653868;l'Alqueria de la Comtessa
València/Valencia;Andilla;316;14265,49;-0,81348901;39,83590084;Andilla
València/Valencia;Anna;2583;2144,9178;-0,64427404;39,02174984;Anna
València/Valencia;Antella;1130;1757,92;-0,59190021;39,07941331;Antella
València/Valencia;Aras de los Olmos;380;7603,56;-1,13281495;39,9241561;Aras de los Olmos
València/Valencia;Aielo de Malferit;4589;2673,9164;-0,5914752;38,87774947;Aielo de Malferit
València/Valencia;Aielo de Rugat;166;783,1351;-0,34335159;38,88172539;Aielo de Rugat
València/Valencia;Ayora;5187;44668;-1,05608454;39,05979756;Ayora
València/Valencia;Barxeta;1576;2851,7524;-0,41727383;39,02181544;Barxeta
València/Valencia;Barx;1400;1610,08;-0,30181016;39,01431675;Barx
València/Valencia;Bèlgida;639;1726,1665;-0,4752401;38,85896646;Bèlgida
València/Valencia;Bellreguard;4713;285,1713;-0,16184473;38,94530865;Bellreguard
València/Valencia;Bellús;301;953,995;-0,48553042;38,94587097;Bellús
València/Valencia;Benagéber;170;6982,4219;-1,10117987;39,70765805;Benagéber
València/Valencia;Benaguasil;11568;2520,54;-0,58618131;39,59364725;Benaguasil
València/Valencia;Benavites;667;426,9712;-0,25833794;39,74059326;Benavites
València/Valencia;Beneixida;652;319,6145;-0,548801;39,057492;Beneixida
València/Valencia;Benetússer;15493;77,8624;-0,39719744;39,42296574;Benetússer
València/Valencia;Beniarjó;1791;275,1157;-0,18636266;38,9324161;Beniarjó
València/Valencia;Beniatjar;207;1137,0963;-0,41655507;38,84710544;Beniatjar
València/Valencia;Benicolet;597;1129,1307;-0,34554941;38,91865981;Benicolet
València/Valencia;Benifairó de les Valls;2314;434,5084;-0,26780809;39,72830418;Benifairó de les Valls
València/Valencia;Benifairó de la Valldigna;1552;2019,8833;-0,30276868;39,05379019;Benifairó de la Valldigna
València/Valencia;Benifaió;11877;2015,369;-0,42733016;39,28514298;Benifaió
València/Valencia;Beniflá;475;62,4982;-0,18894082;38,9284692;Beniflá
València/Valencia;Benigànim;5718;3343,913;-0,4434453;38,94355063;Benigànim
València/Valencia;Benimodo;2233;1252,1591;-0,52847323;39,21301774;Benimodo
València/Valencia;Benimuslem;662;417,0444;-0,49254298;39,13177858;Benimuslem
València/Valencia;Beniparrell;2020;361,76;-0,41096159;39,38189594;Beniparrell
València/Valencia;Benirredrà;1548;38,8698;-0,19215383;38,96133073;Benirredrà
València/Valencia;Benissanó;2345;225,15;-0,578202;39,61411166;Benissanó
València/Valencia;Benissoda;456;404,0015;-0,52989034;38,83146661;Benissoda
València/Valencia;Benissuera;188;211,9425;-0,47709232;38,9124792;Benissuera
València/Valencia;Bétera;26289;7511,62;-0,46050256;39,59086755;Bétera
València/Valencia;Bicorp;524;13650,4042;-0,78756183;39,13280027;Bicorp
València/Valencia;Bocairent;4123;9698,1275;-0,61108501;38,76638359;Bocairent
València/Valencia;Bolbaite;1338;4038,6844;-0,67413079;39,06258674;Bolbaite
València/Valencia;Bonrepòs i Mirambell;3831;105,81;-0,36636985;39,51905184;Bonrepòs i Mirambell
València/Valencia;Bufali;156;319,2121;-0,51618568;38,86814307;Bufali
València/Valencia;Bugarra;747;4034,49;-0,77484477;39,60869693;Bugarra
València/Valencia;Buñol;9503;11240,253;-0,78986594;39,41801363;Buñol
València/Valencia;Burjassot;38880;343,87;-0,41266051;39,50973203;Burjassot
València/Valencia;Calles;374;6492,23;-0,97369191;39,72550247;Calles
València/Valencia;Camporrobles;1196;8949,7464;-1,39769289;39,64705412;Camporrobles
València/Valencia;Canals;13187;2185,965;-0,58558184;38,95946334;Canals
València/Valencia;Canet d'En Berenguer;6942;394,95;-0,21878416;39,68077325;Canet d'En Berenguer
València/Valencia;Carcaixent;20498;5925,4777;-0,44698055;39,12276198;Carcaixent
València/Valencia;Càrcer;1808;740,5169;-0,56780586;39,07013757;Càrcer
València/Valencia;Carlet;15945;4562,161;-0,5198408;39,2272942;Carlet
València/Valencia;Carrícola;99;459,9225;-0,47165762;38,84038285;Carrícola
València/Valencia;Casas Altas;132;1595,0511;-1,26239473;40,039604;Casas Altas
València/Valencia;Casas Bajas;171;2265,2881;-1,26056666;40,02345052;Casas Bajas
València/Valencia;Casinos;2994;4163,95;-0,70721276;39,70027294;Casinos
València/Valencia;Castelló de Rugat;2315;1902,2496;-0,38259728;38,87583716;Castelló de Rugat
València/Valencia;Castellonet de la Conquesta;137;543,332;-0,26340163;38,9144824;Castellonet de la Conquesta
València/Valencia;Castielfabib;291;10625,77;-1,30342617;40,13136465;Castielfabib
València/Valencia;Catadau;2862;3545,7628;-0,56933467;39,27529449;Catadau
València/Valencia;Catarroja;28679;1315,69;-0,40311595;39,40248625;Catarroja
València/Valencia;Caudete de las Fuentes;701;3459,8751;-1,27886718;39,55852733;Caudete de las Fuentes
València/Valencia;Cerdà;351;152,2063;-0,57384286;38,98592424;Cerdà
València/Valencia;Cofrentes;1112;10318,4198;-1,06219832;39,23015338;Cofrentes
València/Valencia;Corbera;3097;2026,9553;-0,35512919;39,15811861;Corbera
València/Valencia;Cortes de Pallás;733;23301,2831;-0,94088107;39,24291836;Cortes de Pallás
València/Valencia;Cotes;323;632,5915;-0,57519438;39,07173309;Cotes
València/Valencia;Quart de les Valls;1049;842,7032;-0,27210475;39,74005314;Quart de les Valls
València/Valencia;Quart de Poblet;25167;1972,24;-0,44189692;39,4837855;Quart de Poblet
València/Valencia;Quartell;1683;317,7895;-0,26415029;39,73790192;Quartell
València/Valencia;Quatretonda;2143;4357,28;-0,40245924;38,94564511;Quatretonda
València/Valencia;Cullera;22937;5382,095;-0,25463848;39,16508089;Cullera
València/Valencia;Chelva;1597;19038,22;-0,99729278;39,74732697;Chelva
València/Valencia;Chella;2434;4349,2426;-0,66154777;39,04466694;Chella
València/Valencia;Chera;492;4969,7393;-0,97432056;39,59185191;Chera
València/Valencia;Cheste;8971;7152,92;-0,68276913;39,49486693;Cheste
València/Valencia;Xirivella;30326;513;-0,4252401;39,46575132;Xirivella
València/Valencia;Chiva;16285;17829,56;-0,716975927;39,47156;Chiva
València/Valencia;Chulilla;692;6177,9511;-0,89209647;39,65561537;Chulilla
València/Valencia;Daimús;3274;314,5548;-0,15272664;38,96816756;Daimús
València/Valencia;Domeño;656;6869,72;-0,67352299;39,66021506;Domeño
València/Valencia;Dos Aguas;325;12151;-0,79902632;39,28774033;Dos Aguas
València/Valencia;l'Eliana;18544;875,55;-0,53062592;39,56680347;l'Eliana
València/Valencia;Emperador;705;2,88;-0,338570559;39,55430402;Emperador
València/Valencia;Enguera;4770;24191,04;-0,68736433;38,97823024;Enguera
València/Valencia;l'Énova;908;767,3719;-0,48088592;39,04498344;l'Énova
València/Valencia;Estivella;1559;2091,7331;-0,34812823;39,71259324;Estivella
València/Valencia;Estubeny;109;641,8357;-0,62360276;39,01717685;Estubeny
València/Valencia;Faura;3568;163,6375;-0,26048852;39,72665412;Faura
València/Valencia;Favara;2578;945,3583;-0,2910155;39,12576138;Favara
València/Valencia;Fontanars dels Alforins;953;7467,89;-0,7849707;38,78460648;Fontanars dels Alforins
València/Valencia;Fortaleny;1026;456,8498;-0,3129574;39,18349516;Fortaleny
València/Valencia;Foios;7496;647,9878;-0,35654242;39,53771987;Foios
València/Valencia;la Font d'en Carròs;3857;989,8288;-0,169220567;38,91637893;la Font d'en Carròs
València/Valencia;la Font de la Figuera;2024;8470,54;-0,8808594;38,80692932;la Font de la Figuera
València/Valencia;Fuenterrobles;690;4945,3083;-1,36565215;39,58478289;Fuenterrobles
València/Valencia;Gavarda;1053;798,66;-0,545075189;39,09016655;Gavarda
València/Valencia;Gandia;75911;6083,4548;-0,17941691;38,96736579;Gandia
València/Valencia;el Genovés;2780;1516,2477;-0,46980831;38,98857844;el Genovés
València/Valencia;Gestalgar;547;6975,46;-0,83411982;39,60452902;Gestalgar
València/Valencia;Gilet;3601;1128,1704;-0,32187497;39,67876673;Gilet
València/Valencia;Godella;13050;840,56;-0,4112644;39,51882686;Godella
València/Valencia;Godelleta;3942;3745,104;-0,68739214;39,42338022;Godelleta
València/Valencia;la Granja de la Costera;276;83,1417;-0,55743511;38,99577156;la Granja de la Costera
València/Valencia;Guadasséquies;475;325,9926;-0,48409596;38,92509983;Guadasséquies
València/Valencia;Guadassuar;5910;3534;-0,47824408;39,1855886;Guadassuar
València/Valencia;Guardamar de la Safor;567;109,8528;-0,14822188;38,96194035;Guardamar de la Safor
València/Valencia;Higueruelas;510;1898,95;-0,86121416;39,78953013;Higueruelas
València/Valencia;Jalance;788;9477,6;-1,07743184;39,19197816;Jalance
València/Valencia;Xeraco;5819;2021,6401;-0,21567267;39,03284153;Xeraco
València/Valencia;Jarafuel;777;10309,1729;-1,07224204;39,13911133;Jarafuel
València/Valencia;Xàtiva;29637;7656,4398;-0,51869568;38,98797116;Xàtiva
València/Valencia;Xeresa;2244;1684,6243;-0,21839661;39,00991535;Xeresa
València/Valencia;Llíria;24036;22784,77;-0,59442849;39,62586366;Llíria
València/Valencia;Loriguilla;2100;7242,1075;-0,57094704;39,48972714;Loriguilla
València/Valencia;Losa del Obispo;527;1216,7465;-0,87040736;39,69501292;Losa del Obispo
València/Valencia;Llutxent;2318;4011,8139;-0,35687285;38,94137736;Llutxent
València/Valencia;Llocnou d'En Fenollet;924;153,2063;-0,46677015;39,01387415;Llocnou d'En Fenollet
València/Valencia;Llocnou de la Corona;109;1,26;-0,38198174;39,42139891;Llocnou de la Corona
València/Valencia;Llocnou de Sant Jeroni;577;647,2911;-0,28526658;38,91266873;Llocnou de Sant Jeroni
València/Valencia;Llanera de Ranes;1066;927,3681;-0,57140634;38,99303617;Llanera de Ranes
València/Valencia;Llaurí;1193;1362,5515;-0,33047621;39,14725855;Llaurí
València/Valencia;Llombai;2648;5557,4966;-0,57180558;39,28094081;Llombai
València/Valencia;la Llosa de Ranes;3652;712,5758;-0,53357725;39,01884746;la Llosa de Ranes
València/Valencia;Macastre;1387;3765,532;-0,78556852;39,38167832;Macastre
València/Valencia;Manises;31170;1965,2934;-0,45700309;39,49163946;Manises
València/Valencia;Manuel;2496;604,8395;-0,49270651;39,05016654;Manuel
València/Valencia;Marines;1942;3566,74;-0,56143173;39,67511213;Marines
València/Valencia;Massalavés;1696;748,3618;-0,52158427;39,14048106;Massalavés
València/Valencia;Massalfassar;2587;253,58;-0,32622473;39,55798018;Massalfassar
València/Valencia;Massamagrell;16223;616,2519;-0,33056042;39,57025065;Massamagrell
València/Valencia;Massanassa;9929;559,2265;-0,39951769;39,40993709;Massanassa
València/Valencia;Meliana;10881;471,13;-0,34864343;39,52761225;Meliana
València/Valencia;Millares;339;10550,6818;-0,77391734;39,23710615;Millares
València/Valencia;Miramar;2831;255,6079;-0,13973887;38,95021905;Miramar
València/Valencia;Mislata;44282;203,22;-0,41745851;39,47533513;Mislata
València/Valencia;Moixent;4365;14960,03;-0,751892924;38,87398074;Mogente
València/Valencia;Moncada;21913;1582,8331;-0,39446412;39,54537844;Moncada
València/Valencia;Montserrat;9017;4557,5315;-0,60318184;39,3581245;Montserrat
València/Valencia;Montaverner;1627;739,8217;-0,49660885;38,88905087;Montaverner
València/Valencia;Montesa;1152;4811,2547;-0,65333755;38,94950328;Montesa
València/Valencia;Montitxelvo;571;816,4822;-0,33961791;38,89097398;Montichelvo
València/Valencia;Montroi;3185;3139,0543;-0,61459393;39,33787195;Montroy
València/Valencia;Museros;6663;1246,06;-0,34168706;39,56418171;Museros
València/Valencia;Nàquera;7728;3870,5848;-0,42519631;39,65820571;Náquera
València/Valencia;Navarrés;2989;4703,932;-0,69276472;39,10145536;Navarrés
València/Valencia;Novetlè;861;147,1685;-0,548055768;38,98108594;Novelé
València/Valencia;Oliva;25179;6016,18;-0,1206552;38,92087548;Oliva
València/Valencia;Olocau;2148;3742,83;-0,53078642;39,69987774;Olocau
València/Valencia;l'Olleria;8355;3222,4694;-0,54678215;38,91173101;l'Olleria
València/Valencia;Ontinyent;35946;12542,9562;-0,60649062;38,82288129;Ontinyent
València/Valencia;Otos;428;1106,797;-0,44429964;38,85350908;Otos
València/Valencia;Paiporta;26567;395,72;-0,41879076;39,42831198;Paiporta
València/Valencia;Palma de Gandía;1686;1392,1141;-0,22061035;38,92449088;Palma de Gandía
València/Valencia;Palmera;1040;97,7834;-0,15177074;38,94190989;Palmera
València/Valencia;el Palomar;566;775,8451;-0,50277319;38,85358534;el Palomar
València/Valencia;Paterna;71880;3578,87;-0,44257379;39,50273688;Paterna
València/Valencia;Pedralba;2966;5903,69;-0,72653887;39,60457168;Pedralba
València/Valencia;Petrés;1057;187,4731;-0,30940208;39,68383811;Petrés
València/Valencia;Picanya;11665;719,91;-0,43572711;39,43592093;Picanya
València/Valencia;Picassent;21761;8578,5689;-0,45913698;39,36274319;Picassent
València/Valencia;Piles;2882;394,0574;-0,13225797;38,94060288;Piles
València/Valencia;Pinet;155;1188,9225;-0,33672641;38,98399263;Pinet
València/Valencia;Polinyà de Xúquer;2493;917,6918;-0,3685699;39,19675684;Polinyà de Xúquer
València/Valencia;Potries;1075;307,191;-0,19440976;38,91524933;Potries
València/Valencia;la Pobla de Farnals;8368;362,01;-0,32682479;39,57871399;la Pobla de Farnals
València/Valencia;la Pobla del Duc;2447;1886,8766;-0,41980188;38,90612685;la Pobla del Duc
València/Valencia;Puebla de San Miguel;59;6361,13;-1,14463186;40,04493023;Puebla de San Miguel
València/Valencia;la Pobla de Vallbona;25625;3324,76;-0,55296899;39,59242058;la Pobla de Vallbona
València/Valencia;la Pobla Llarga;4443;1009,3092;-0,47555312;39,08408601;la Pobla Llarga
València/Valencia;el Puig de Santa Maria;8792;2680,41;-0,3033912;39,58982953;el Puig de Santa Maria
València/Valencia;Puçol;20191;1810,12;-0,30317868;39,61631894;Puçol
València/Valencia;Quesa;647;7315,8632;-0,74015727;39,11970028;Quesa
València/Valencia;Rafelbunyol;9381;419,8338;-0,33500891;39,5893341;Rafelbunyol
València/Valencia;Rafelcofer;1386;203,3485;-0,16663919;38,93355127;Rafelcofer
València/Valencia;Rafelguaraf;2360;1626,2105;-0,45692484;39,05108497;Rafelguaraf
València/Valencia;Ráfol de Salem;443;432,5206;-0,39689276;38,86594914;Ráfol de Salem
València/Valencia;el Real de Gandia;2574;607,1662;-0,18942038;38,94758005;el Real de Gandia
València/Valencia;Real;2287;1831,5351;-0,60594917;39,33791969;Real
València/Valencia;Requena;20058;81446,42;-1,10026975;39,48606411;Requena
València/Valencia;Riba-roja de Túria;23050;5734,18;-0,57061222;39,54602535;Riba-roja de Túria
València/Valencia;Riola;1793;558,9555;-0,33313298;39,19728362;Riola
València/Valencia;Rocafort;7603;230,06;-0,41059109;39,53068545;Rocafort
València/Valencia;Rotglà i Corberà;1163;625,6872;-0,56324832;39,0056957;Rotglà i Corberà
València/Valencia;Ròtova;1265;765,5546;-0,25563045;38,93270557;Ròtova
València/Valencia;Rugat;175;320,3998;-0,3616423;38,87897808;Rugat
València/Valencia;Sagunt;68066;13392,21;-0,27841866;39,67995785;Sagunto
València/Valencia;Salem;411;860,5144;-0,38054218;38,85362785;Salem
València/Valencia;Sant Joanet;534;185,7643;-0,48752134;39,07127205;Sant Joanet
València/Valencia;Sedaví;10349;180,61;-0,38568401;39,42520278;Sedaví
València/Valencia;Segart;174;664,4076;-0,37319548;39,6833454;Segart
València/Valencia;Sellent;380;1400,524;-0,58589549;39,03106966;Sellent
