PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;LONGITUD;LATITUD
València/Valencia;Mislata;44282;203,22;-0,41745851;39,47533513
València/Valencia;Moixent/Mogente;4365;14960,03;-0,751892924;38,87398074
València/Valencia;Moncada;21913;1582,8331;-0,39446412;39,54537844
València/Valencia;Montserrat;9017;4557,5315;-0,60318184;39,3581245
València/Valencia;Montaverner;1627;739,8217;-0,49660885;38,88905087
València/Valencia;Montesa;1152;4811,2547;-0,65333755;38,94950328
València/Valencia;Montitxelvo/Montichelvo;571;816,4822;-0,33961791;38,89097398
València/Valencia;Montroi/Montroy;3185;3139,0543;-0,61459393;39,33787195
València/Valencia;Museros;6663;1246,06;-0,34168706;39,56418171
València/Valencia;Nàquera/Náquera;7728;3870,5848;-0,42519631;39,65820571
València/Valencia;Navarrés;2989;4703,932;-0,69276472;39,10145536
València/Valencia;Novetlè/Novelé;861;147,1685;-0,548055768;38,98108594
València/Valencia;Oliva;25179;6016,18;-0,1206552;38,92087548
València/Valencia;Olocau;2148;3742,83;-0,53078642;39,69987774
València/Valencia;l'Olleria;8355;3222,4694;-0,54678215;38,91173101
València/Valencia;Ontinyent;35946;12542,9562;-0,60649062;38,82288129
València/Valencia;Otos;428;1106,797;-0,44429964;38,85350908
València/Valencia;Paiporta;26567;395,72;-0,41879076;39,42831198
València/Valencia;Palma de Gandía;1686;1392,1141;-0,22061035;38,92449088
València/Valencia;Palmera;1040;97,7834;-0,15177074;38,94190989
València/Valencia;el Palomar;566;775,8451;-0,50277319;38,85358534
València/Valencia;Paterna;71880;3578,87;-0,44257379;39,50273688
València/Valencia;Pedralba;2966;5903,69;-0,72653887;39,60457168
València/Valencia;Petrés;1057;187,4731;-0,30940208;39,68383811
València/Valencia;Picanya;11665;719,91;-0,43572711;39,43592093
València/Valencia;Picassent;21761;8578,5689;-0,45913698;39,36274319
València/Valencia;Piles;2882;394,0574;-0,13225797;38,94060288
València/Valencia;Pinet;155;1188,9225;-0,33672641;38,98399263
València/Valencia;Polinyà de Xúquer;2493;917,6918;-0,3685699;39,19675684
València/Valencia;Potries;1075;307,191;-0,19440976;38,91524933
València/Valencia;la Pobla de Farnals;8368;362,01;-0,32682479;39,57871399
València/Valencia;la Pobla del Duc;2447;1886,8766;-0,41980188;38,90612685
València/Valencia;Puebla de San Miguel;59;6361,13;-1,14463186;40,04493023
València/Valencia;la Pobla de Vallbona;25625;3324,76;-0,55296899;39,59242058
València/Valencia;la Pobla Llarga;4443;1009,3092;-0,47555312;39,08408601
València/Valencia;el Puig de Santa Maria;8792;2680,41;-0,3033912;39,58982953
València/Valencia;Puçol;20191;1810,12;-0,30317868;39,61631894
València/Valencia;Quesa;647;7315,8632;-0,74015727;39,11970028
València/Valencia;Rafelbunyol;9381;419,8338;-0,33500891;39,5893341
València/Valencia;Rafelcofer;1386;203,3485;-0,16663919;38,93355127
València/Valencia;Rafelguaraf;2360;1626,2105;-0,45692484;39,05108497
València/Valencia;Ráfol de Salem;443;432,5206;-0,39689276;38,86594914
València/Valencia;el Real de Gandia;2574;607,1662;-0,18942038;38,94758005
València/Valencia;Real;2287;1831,5351;-0,60594917;39,33791969
València/Valencia;Requena;20058;81446,42;-1,10026975;39,48606411
València/Valencia;Riba-roja de Túria;23050;5734,18;-0,57061222;39,54602535
València/Valencia;Riola;1793;558,9555;-0,33313298;39,19728362
València/Valencia;Rocafort;7603;230,06;-0,41059109;39,53068545
València/Valencia;Rotglà i Corberà;1163;625,6872;-0,56324832;39,0056957
València/Valencia;Ròtova;1265;765,5546;-0,25563045;38,93270557
València/Valencia;Rugat;175;320,3998;-0,3616423;38,87897808
València/Valencia;Sagunt/Sagunto;68066;13392,21;-0,27841866;39,67995785
València/Valencia;Salem;411;860,5144;-0,38054218;38,85362785
València/Valencia;Sant Joanet;534;185,7643;-0,48752134;39,07127205
València/Valencia;Sedaví;10349;180,61;-0,38568401;39,42520278
València/Valencia;Segart;174;664,4076;-0,37319548;39,6833454
València/Valencia;Sellent;380;1400,524;-0,58589549;39,03106966
València/Valencia;Sempere;26;382,5585;-0,47990447;38,91969366
València/Valencia;Senyera;1108;203,0591;-0,51074535;39,06258989
València/Valencia;Serra;3405;5727,69;-0,42943566;39,68501049
València/Valencia;Siete Aguas;1180;11059,4738;-0,91525006;39,47083761
València/Valencia;Silla;19298;2501,93;-0,40918614;39,36367607
València/Valencia;Simat de la Valldigna;3271;3846,51;-0,31183498;39,04354005
València/Valencia;Sinarcas;1135;10246,144;-1,23094428;39,73421426
València/Valencia;Sollana;4915;3922;-0,38003433;39,27761921
València/Valencia;Sot de Chera;384;3875,1221;-0,90980903;39,6213043
València/Valencia;Sueca;27738;9251,6277;-0,31552389;39,20242834
València/Valencia;Sumacàrcer;1054;2008,9676;-0,62835406;39,09401779
València/Valencia;Tavernes Blanques;9222;77,75;-0,36543705;39,50711211
València/Valencia;Tavernes de la Valldigna;17222;4923,3424;-0,26721943;39,07256604
València/Valencia;Teresa de Cofrentes;615;11080,4221;-1,05099973;39,10639401
València/Valencia;Terrateig;287;631,563;-0,32028226;38,89443254
València/Valencia;Titaguas;485;6321,3298;-1,08071604;39,86611631
València/Valencia;Torrebaja;408;471,6;-1,256043;40,095634
València/Valencia;Torrella;134;114,4539;-0,57202049;38,98858019
València/Valencia;Torrent;85142;6923,48;-0,46496185;39,43708486
València/Valencia;Torres Torres;703;1177,2393;-0,35720676;39,74362733
València/Valencia;Tous;1312;12752,3706;-0,58682162;39,1381579
València/Valencia;Tuéjar;1168;12192,2527;-1,03965285;39,76354602
València/Valencia;Turís;7019;8050,5445;-0,71026832;39,38884152
València/Valencia;Utiel;11482;23691,2865;-1,20538601;39,56715497
València/Valencia;València;792492;13934,05;-0,37565717;39,47534441
València/Valencia;Vallada;3065;6149,7357;-0,69205225;38,89460302
València/Valencia;Vallanca;128;5660,9829;-1,33890097;40,06310501
València/Valencia;Vallés;151;123,547;-0,5562545;38,98545785
València/Valencia;Venta del Moro;1180;27216,34;-1,35639044;39,48386851
València/Valencia;Vilallonga/Villalonga;4555;4330,02;-0,208063529;38,88447318
València/Valencia;Vilamarxant;10348;7147,49;-0,6217647;39,56885036
València/Valencia;Castelló;6932;2030,25;-0,51307146;39,07730688
València/Valencia;Villar del Arzobispo;3581;4054;-0,8243642;39,73297057
València/Valencia;Villargordo del Cabriel;602;7168;-1,44184908;39,53700548
València/Valencia;Vinalesa;3525;152,8542;-0,37024391;39,53690484
València/Valencia;Yátova;2169;12024;-0,80828078;39,38451438
València/Valencia;La Yesa;227;8467,5204;-0,96158146;39,89110862
València/Valencia;Zarra;370;4971,839;-1,07475293;39,09152563
València/Valencia;Gátova;412;3041,73;-0,52085956;39,76925793
València/Valencia;San Antonio de Benagéber;9874;874,19;-0,50005481;39,5614377
València/Valencia;Benicull de Xúquer;1102;349,668;-0,38349993;39,18567881
Valladolid;Adalia;54;1626,1214;-5,12051384;41,65025211
Valladolid;Aguasal;19;2702,1343;-4,65253556;41,27453068
Valladolid;Aguilar de Campos;276;4983,124;-5,17938513;41,98485705
Valladolid;Alaejos;1385;10248,8446;-5,21675691;41,30756844
Valladolid;Alcazarén;643;4804,3268;-4,67125117;41,37956285
Valladolid;Aldea de San Miguel;214;1992,538;-4,61850454;41,46115669
Valladolid;Aldeamayor de San Martín;5896;5356,4651;-4,63966658;41,51174709
Valladolid;Almenara de Adaja;23;1716,1428;-4,676157;41,21405631
Valladolid;Amusquillo;99;1590,8709;-4,30251896;41,74858422
Valladolid;Arroyo de la Encomienda;21369;1190,89;-4,79780564;41,60910756
Valladolid;Ataquines;548;4260,0474;-4,80373486;41,18167458
Valladolid;Bahabón;93;2070,7678;-4,28239215;41,48133983
Valladolid;Barcial de la Loma;96;2712,8504;-5,28221448;41,95199417
Valladolid;Barruelo del Valle;43;1296,0884;-5,06867624;41,67247049
Valladolid;Becilla de Valderaduey;211;3822,9654;-5,2184285;42,09850185
Valladolid;Benafarces;68;1654,4367;-5,29399232;41,6209895
Valladolid;Bercero;179;4137,1256;-5,05607129;41,5635361
Valladolid;Berceruelo;38;1394,1402;-5,03361111;41,58040901
Valladolid;Berrueces;101;1585,3682;-5,09718917;41,94574427
Valladolid;Bobadilla del Campo;281;3270,0688;-5,02255161;41,20506971
Valladolid;Bocigas;77;1631,5646;-4,68093706;41,22929914
Valladolid;Bocos de Duero;85;619,9758;-4,06895245;41,6235487
Valladolid;Boecillo;4304;2411,8628;-4,69939733;41,540459
Valladolid;Bolaños de Campos;246;2991,8588;-5,28532123;42,00647207
Valladolid;Brahojos de Medina;103;2744,2002;-5,04165357;41,22294495
Valladolid;Bustillo de Chaves;68;2191,5128;-5,09041971;42,1328332
Valladolid;Cabezón de Pisuerga;3769;4540,6;-4,6472781;41,733648
Valladolid;Cabezón de Valderaduey;42;1029,6522;-5,15935721;42,16721858
Valladolid;Cabreros del Monte;53;2807,9853;-5,2680103;41,84768031
Valladolid;Campaspero;1042;4678,9567;-4,19503362;41,49147792
Valladolid;El Campillo;202;3280,4603;-5,01308243;41,25717945
Valladolid;Camporredondo;156;1745,8107;-4,50455666;41,473792
Valladolid;Canalejas de Peñafiel;237;3210,1736;-4,11644855;41,52711742
Valladolid;Canillas de Esgueva;69;2352,0814;-4,12464899;41,75610185
Valladolid;Carpio;967;5649,784;-5,11198964;41,21509216
Valladolid;Casasola de Arión;217;2772,7223;-5,24058115;41,57905514
Valladolid;Castrejón de Trabancos;177;3019,9654;-5,17048432;41,25181545
Valladolid;Castrillo de Duero;116;2580,5;-4,01517902;41,57554219
Valladolid;Castrillo-Tejeriego;161;3592,2368;-4,37075411;41,70358495
Valladolid;Castrobol;56;1687,3907;-5,31495724;42,13617387
Valladolid;Castrodeza;149;1597,0283;-4,95864394;41,64800008
Valladolid;Castromembibre;51;1684,5689;-5,30538312;41,67387255
Valladolid;Castromonte;314;8700,915;-5,04074349;41,77339146
Valladolid;Castronuevo de Esgueva;394;2920,698;-4,5877022;41,68153598
Valladolid;Castronuño;812;12446,1165;-5,26249802;41,39048548
Valladolid;Castroponce;139;2486,9138;-5,1821559;42,12648574
Valladolid;Castroverde de Cerrato;203;3245,8804;-4,2204115;41,7569167
Valladolid;Ceinos de Campos;197;3611,4639;-5,15100116;42,03163863
Valladolid;Cervillego de la Cruz;91;2133,159;-4,94958959;41,18677361
Valladolid;Cigales;5286;6096,7016;-4,69985679;41,75812789
Valladolid;Ciguñuela;356;3036,2294;-4,85684605;41,6398996
Valladolid;Cistérniga;9129;3176,8297;-4,68570214;41,61228354
Valladolid;Cogeces de Íscar;144;1356,1868;-4,54616224;41,40670409
Valladolid;Cogeces del Monte;630;7351,8563;-4,31504717;41,51120794
Valladolid;Corcos;199;4259,3618;-4,69445134;41,81144578
Valladolid;Corrales de Duero;99;1779,0858;-4,04930839;41,67063753
Valladolid;Cubillas de Santa Marta;368;2354,5437;-4,61311436;41,83442178
Valladolid;Cuenca de Campos;209;4786,7086;-5,0559069;42,05747381
Valladolid;Curiel de Duero;112;1900,5044;-4,0991923;41,63994419
Valladolid;Encinas de Esgueva;210;3085,4145;-4,10441195;41,75651425
Valladolid;Esguevillas de Esgueva;269;4152,3737;-4,37997808;41,75163375
Valladolid;Fombellida;181;3613,2145;-4,18544506;41,75041981
Valladolid;Fompedraza;109;1639,4638;-4,14569192;41,53716979
Valladolid;Fontihoyuelo;37;1696,2502;-5,05820145;42,16014562
Valladolid;Fresno el Viejo;860;6445,7409;-5,1463272;41,1967314
Valladolid;Fuensaldaña;2025;2509,2102;-4,7654172;41,70727852
Valladolid;Fuente el Sol;156;2094,6253;-4,93578284;41,17545929
Valladolid;Fuente-Olmedo;36;1360,9036;-4,64720162;41,24472988
Valladolid;Gallegos de Hornija;110;1121,4293;-5,09780648;41,60954491
Valladolid;Gatón de Campos;29;2050,9688;-4,97897282;42,05004608
Valladolid;Geria;504;1818,1726;-4,87566334;41,57909564
Valladolid;Herrín de Campos;123;2948,7589;-4,95345068;42,12363077
Valladolid;Hornillos de Eresma;174;3469,7118;-4,71993926;41,36612739
Valladolid;Íscar;6302;6053,3528;-4,53071374;41,3641985
Valladolid;Laguna de Duero;22642;2923,1247;-4,7221494;41,58331761
Valladolid;Langayo;254;4836,8021;-4,19964931;41,57028757
Valladolid;Lomoviejo;172;2757,1457;-4,94134079;41,1489024
Valladolid;Llano de Olmedo;52;1521,9306;-4,61295377;41,26811143
Valladolid;Manzanillo;54;1882,2639;-4,18858744;41,58582266
Valladolid;Marzales;45;1266,9959;-5,13361212;41,5875398
Valladolid;Matapozuelos;1001;5051,1494;-4,79044415;41,4114655
Valladolid;Matilla de los Caños;99;1228,6061;-4,96639266;41,54654197
Valladolid;Mayorga;1455;15064,6782;-5,26250853;42,16648978
Valladolid;Medina del Campo;20183;15314,2307;-4,91518741;41,30757812
Valladolid;Medina de Rioseco;4493;11517,0914;-5,0431823;41,88307138
Valladolid;Megeces;434;1904,444;-4,56419422;41,40782931
Valladolid;Melgar de Abajo;116;2302,4991;-5,14165528;42,24487426
Valladolid;Melgar de Arriba;168;3503,5742;-5,09198397;42,27050336
Valladolid;Mojados;3312;4621,4725;-4,66159273;41,43280907
Valladolid;Monasterio de Vega;81;2993,2157;-5,1804451;42,23091343
Valladolid;Montealegre de Campos;104;3396,6574;-4,89849193;41,90244268
Valladolid;Montemayor de Pililla;856;5955,6862;-4,45811509;41,50756358
Valladolid;Moral de la Reina;151;4248,957;-5,06782451;41,98561604
Valladolid;Moraleja de las Panaderas;42;1529,5922;-4,82562862;41,27658101
Valladolid;Morales de Campos;135;1588,2778;-5,17447547;41,859982
Valladolid;Mota del Marqués;332;3133,5083;-5,17885293;41,63250747
Valladolid;Mucientes;659;6381,8879;-4,76079058;41,74386238
Valladolid;La Mudarra;165;1906,5911;-4,94410482;41,77930078
Valladolid;Muriel;118;2251,6885;-4,84250601;41,12208962
Valladolid;Nava del Rey;1951;12610,3209;-5,08165852;41,33049203
Valladolid;Nueva Villa de las Torres;282;3580,7029;-5,05677471;41,26801712
Valladolid;Olivares de Duero;307;2933,4422;-4,3669226;41,63834899
Valladolid;Olmedo;3554;12879,1438;-4,68473481;41,28888076
Valladolid;Olmos de Esgueva;186;2484,468;-4,52082762;41,68761023
Valladolid;Olmos de Peñafiel;42;1612,0414;-4,04197372;41,57240222
Valladolid;Palazuelo de Vedija;168;3220,0765;-5,14516552;41,92808824
Valladolid;La Parrilla;487;4477,9661;-4,53515401;41,53673435
Valladolid;La Pedraja de Portillo;1138;5677,3204;-4,64713356;41,4725315
Valladolid;Pedrajas de San Esteban;3371;3071,6819;-4,58398505;41,34186888
Valladolid;Pedrosa del Rey;147;5192,7538;-5,20444332;41,55551715
Valladolid;Peñafiel;5104;7607;-4,11868509;41,59645053
Valladolid;Peñaflor de Hornija;337;6620,9446;-4,98400244;41,71165575
Valladolid;Pesquera de Duero;428;5586,2024;-4,15593637;41,64126062
Valladolid;Piña de Esgueva;318;2996,4319;-4,42818121;41,72976176
Valladolid;Piñel de Abajo;152;2127,1171;-4,14654944;41,67531067
Valladolid;Piñel de Arriba;90;2341,4079;-4,12804916;41,69944299
Valladolid;Pollos;614;5052,7533;-5,12527086;41,44347769
Valladolid;Portillo;2382;6442,3102;-4,58806156;41,47907304
Valladolid;Pozal de Gallinas;527;3510,2381;-4,83964167;41,31765548
Valladolid;Pozaldez;498;2797,0213;-4,84603819;41,37198272
Valladolid;Pozuelo de la Orden;49;2047,4896;-5,2592615;41,822915
Valladolid;Puras;44;1083,6128;-4,6483776;41,18276918
Valladolid;Quintanilla de Arriba;158;2807,84;-4,21662986;41,62004384
Valladolid;Quintanilla del Molar;53;1459,0751;-5,44961969;41,98963549
Valladolid;Quintanilla de Onésimo;1014;5516,6014;-4,36534117;41,6259833
Valladolid;Quintanilla de Trigueros;104;3221,0497;-4,65928291;41,85378572
Valladolid;Rábano;173;2764,5004;-4,06270589;41,53170721
Valladolid;Ramiro;47;2119,7547;-4,78601128;41,22921215
Valladolid;Renedo de Esgueva;3908;2886,607;-4,62766732;41,65499245
Valladolid;Roales de Campos;175;2269,5872;-5,47545211;42,03036326
Valladolid;Robladillo;87;884,4683;-4,91000442;41,60792828
Valladolid;Roturas;30;1149,3898;-4,11837892;41,66703189
Valladolid;Rubí de Bracamonte;213;2559,1512;-4,9244435;41,21445239
Valladolid;Rueda;1140;9050,3841;-4,96071682;41,41367904
Valladolid;Saelices de Mayorga;110;1582,7298;-5,2061325;42,21205916
Valladolid;Salvador de Zapardiel;105;2631,8859;-4,87578081;41,11602206
Valladolid;San Cebrián de Mazote;114;3550,0062;-5,14712103;41,68087539
Valladolid;San Llorente;105;2489,0261;-4,06467608;41,68617712
Valladolid;San Martín de Valvení;78;5821,0648;-4,56619911;41,75351566
Valladolid;San Miguel del Arroyo;646;5551,0536;-4,46090309;41,44219938
Valladolid;San Miguel del Pino;355;744,6077;-4,91004558;41,50792471
Valladolid;San Pablo de la Moraleja;111;2490,533;-4,77380292;41,16021559
Valladolid;San Pedro de Latarce;448;4434,7212;-5,32693928;41,73535635
Valladolid;San Pelayo;48;1068,4229;-5,0340485;41,68138359
Valladolid;San Román de Hornija;301;4176,1712;-5,28439983;41,48029947
Valladolid;San Salvador;23;1064,694;-5,0887661;41,62095885
Valladolid;Santa Eufemia del Arroyo;69;2500,2242;-5,26516933;41,89481084
Valladolid;Santervás de Campos;105;5400,5133;-5,10096733;42,21716016
Valladolid;Santibáñez de Valcorba;183;2416,5932;-4,45142112;41,57006708
Valladolid;Santovenia de Pisuerga;4612;1413,31;-4,6910313;41,69635532
Valladolid;San Vicente del Palacio;158;3789,9712;-4,85208597;41,21867453
Valladolid;Sardón de Duero;596;1967,0557;-4,43376809;41,60927075
Valladolid;La Seca;1066;6589,6086;-4,90626238;41,43200494
Valladolid;Serrada;1124;2418,9173;-4,86227421;41,45736871
Valladolid;Siete Iglesias de Trabancos;432;6129,2522;-5,18525948;41,35157456
Valladolid;Simancas;5423;4236,3539;-4,82779831;41,59046776
Valladolid;Tamariz de Campos;88;3777,7872;-5,0245722;41,97454424
Valladolid;Tiedra;289;4730,5983;-5,26934483;41,65230822
Valladolid;Tordehumos;375;6152,079;-5,16072347;41,81327444
Valladolid;Tordesillas;8664;14167,7858;-5,00127589;41,50202255
Valladolid;Torrecilla de la Abadesa;261;2734,2358;-5,08904029;41,48572613
Valladolid;Torrecilla de la Orden;230;5987,6716;-5,22289354;41,21953445
Valladolid;Torrecilla de la Torre;34;728,0293;-5,05025704;41,66553233
Valladolid;Torre de Esgueva;60;2360,4167;-4,20003861;41,7674531
Valladolid;Torre de Peñafiel;48;3022;-4,08884601;41,5365066
Valladolid;Torrelobatón;391;6609,0926;-5,02537975;41,64937432
Valladolid;Torrescárcela;161;5075,998;-4,31995293;41,48483275
Valladolid;Traspinedo;1201;2630,0436;-4,47591911;41,582491
Valladolid;Trigueros del Valle;312;3780,3487;-4,65143524;41,8301665
Valladolid;Tudela de Duero;8636;6051,9405;-4,58001053;41,58400778
Valladolid;La Unión de Campos;209;3599,285;-5,32487718;42,07594957
Valladolid;Urones de Castroponce;101;1869,996;-5,28297612;42,09876571
Valladolid;Urueña;203;4407,024;-5,20256714;41,72774878
Valladolid;Valbuena de Duero;411;4657,197;-4,29268468;41,64246886
Valladolid;Valdearcos de la Vega;49;1465,6201;-4,04862279;41,64240726
Valladolid;Valdenebro de los Valles;193;4206,861;-4,96905991;41,85590689
Valladolid;Valdestillas;1599;3628,6406;-4,77154235;41,47580737
Valladolid;Valdunquillo;130;3083,8783;-5,31219604;42,03932713
Valladolid;Valoria la Buena;683;4331,4057;-4,53089516;41,80053806
Valladolid;Valverde de Campos;81;2129,5955;-5,03821446;41,83444495
Valladolid;Valladolid;295639;19737,39;-4,72334924;41,65232777
Valladolid;Vega de Ruiponce;86;3136,8738;-5,11288301;42,18938341
Valladolid;Vega de Valdetronco;92;1749,5339;-5,11388975;41,59306513
Valladolid;Velascálvaro;163;2303,2986;-4,97165423;41,23066807
Valladolid;Velilla;114;1995,3743;-5,00544372;41,55785547
Valladolid;Velliza;119;2264,4686;-4,9466238;41,57855537
Valladolid;Ventosa de la Cuesta;99;1621,3715;-4,83130316;41,41275888
Valladolid;Viana de Cega;2194;1797,8718;-4,75422166;41,52943052
Valladolid;Viloria;343;1131,1036;-4,38232843;41,44550375
Valladolid;Villabáñez;499;5102,937;-4,52245761;41,62974679
Valladolid;Villabaruz de Campos;27;1697,415;-4,99530007;42,01035232
Valladolid;Villabrágima;1047;6712,798;-5,11780938;41,82289084
Valladolid;Villacarralón;64;1743,1183;-5,04363458;42,19079198
Valladolid;Villacid de Campos;86;2408,3231;-5,12503452;42,08142144
Valladolid;Villaco;75;1592,9822;-4,2698959;41,73974469
Valladolid;Villafrades de Campos;61;2070,011;-4,97128716;42,07852958
Valladolid;Villafranca de Duero;251;1038,8356;-5,29980781;41,43304061
Valladolid;Villafrechós;471;6048,6735;-5,21873193;41,89360149
Valladolid;Villafuerte;86;2620,412;-4,32536942;41,7327411
Valladolid;Villagarcía de Campos;288;3745;-5,19297715;41,78086223
Valladolid;Villagómez la Nueva;58;1227,7894;-5,14379824;42,15530773
Valladolid;Villalán de Campos;38;1835,1592;-5,23510586;42,01522471
Valladolid;Villalar de los Comuneros;493;4274,0685;-5,13746308;41,54897352
Valladolid;Villalba de la Loma;59;1416,4454;-5,19036016;42,17423125
Valladolid;Villalba de los Alcores;374;10066,606;-4,86180924;41,86312734
Valladolid;Villalbarba;102;2196,1926;-5,21324476;41,60294805
Valladolid;Villalón de Campos;1523;7002,1324;-5,03429396;42,09853942
Valladolid;Villamuriel de Campos;47;1825,7518;-5,20790218;41,94728812
Valladolid;Villán de Tordesillas;128;1223,3322;-4,92209678;41,59322583
Valladolid;Villanubla;2886;4565,82;-4,84123213;41,69957681
Valladolid;Villanueva de Duero;1238;3727,5476;-4,8712328;41,51824538
Valladolid;Villanueva de la Condesa;58;1140,0047;-5,09474648;42,14955921
Valladolid;Villanueva de los Caballeros;167;3492,5082;-5,24685353;41,75795377
Valladolid;Villanueva de los Infantes;102;1917,377;-4,48382992;41,70325229
Valladolid;Villanueva de San Mancio;93;1515,8295;-5,01294024;41,92900619
Valladolid;Villardefrades;149;3621,7686;-5,25012441;41,72038753
Valladolid;Villarmentero de Esgueva;96;1344,8488;-4,54715819;41,68577268
Valladolid;Villasexmir;72;1415,6583;-5,06527846;41,63832475
Valladolid;Villavaquerín;163;4511,2513;-4,46222658;41,66315163
Valladolid;Villavellid;50;2181,7158;-5,2788652;41,69412572
Valladolid;Villaverde de Medina;522;5818,5953;-5,02429004;41,30582779
Valladolid;Villavicencio de los Caballeros;232;3605,7933;-5,23753615;42,05591101
Valladolid;Wamba;309;3816,391;-4,917681;41,67622416
Valladolid;Zaratán;6285;2015,9;-4,78289177;41,66151599
Valladolid;La Zarza;115;2457,8107;-4,77129181;41,26158639
Bizkaia;Abadiño;7708;3604,53;-2,60687319;43,14764599
Bizkaia;Abanto y Ciérvana-Abanto Zierbena;9369;1619,6;-3,073873;43,320733
Bizkaia;Amorebieta-Etxano;19587;5884,48;-2,73512007;43,21819018
Bizkaia;Amoroto;398;1306,9;-2,51299327;43,32608979
Bizkaia;Arakaldo;158;272,03;-2,93391223;43,15402278
Bizkaia;Arantzazu;401;354,43;-2,791825533;43,15693274
Bizkaia;Munitibar-Arbatzegi Gerrikaitz;473;2431,22;-2,5919933;43,26535778
Bizkaia;Artzentales;720;3679,36;-3,22045771;43,25143423
Bizkaia;Arrankudiaga-Zollo;1008;2269,59;-2,92103826;43,17030046
Bizkaia;Arrieta;576;1461,81;-2,76809082;43,34156216
Bizkaia;Arrigorriaga;11954;1624,98;-2,88839541;43,20562043
Bizkaia;Bakio;2812;1658,95;-2,81421046;43,42139025
Bizkaia;Barakaldo;100535;2498,56;-2,99732045;43,29567704
Bizkaia;Barrika;1547;774,29;-2,96142439;43,40627295
Bizkaia;Basauri;40324;701,15;-2,88543426;43,23529698
Bizkaia;Berango;7347;873,48;-2,99104735;43,36270659
Bizkaia;Bermeo;16755;3380,79;-2,72254057;43,42025856
Bizkaia;Berriatua;1220;1920,2;-2,46862195;43,30832374
Bizkaia;Berriz;4535;2976,95;-2,57311295;43,16900115
Bizkaia;Bilbao;344127;4134,26;-2,92390606;43,25721957
Bizkaia;Busturia;1667;2022,35;-2,69709998;43,38661629
Bizkaia;Karrantza Harana/Valle de Carranza;2712;13782,43;-3,35904955;43,22242334
Bizkaia;Artea;746;1234,61;-2,78328121;43,13309768
Bizkaia;Zeanuri;1271;6722,24;-2,749646;43,098176
Bizkaia;Zeberio;1084;4768,05;-2,84912327;43,14760254
Bizkaia;Dima;1454;6240,84;-2,74738646;43,14318127
Bizkaia;Durango;29609;1072,55;-2,63090395;43,16798721
Bizkaia;Ea;824;1423,74;-2,58524914;43,38007829
Bizkaia;Etxebarri;11780;327,23;-2,89082182;43,24590978
Bizkaia;Etxebarria;787;1783,7045;-2,47574648;43,25414902
Bizkaia;Elantxobe;349;180,13;-2,64015038;43,40257777
Bizkaia;Elorrio;7309;3700,86;-2,5427476;43,12992838
Bizkaia;Ereño;267;1052,37;-2,62329739;43,35604234
Bizkaia;Ermua;15589;646,97;-2,50233303;43,18608445
Bizkaia;Fruiz;550;562,45;-2,78340441;43,33030958
Bizkaia;Galdakao;29285;3147,04;-2,84005;43,231094
Bizkaia;Galdames;837;4441,33;-3,09770229;43,25381878
Bizkaia;Gamiz-Fika;1391;1529,87;-2,81908692;43,32704907
Bizkaia;Garai;334;714,94;-2,60817303;43,19233235
Bizkaia;Gatika;1642;1728,68;-2,873278856;43,3629866
Bizkaia;Gautegiz Arteaga;866;1354,41;-2,64924081;43,35315359
Bizkaia;Gordexola;1711;4130,01;-3,06897692;43,17987494
Bizkaia;Gorliz;6031;1022,83;-2,93434507;43,41285171
Bizkaia;Getxo;76365;1187,27;-3,0180508;43,36274172
Bizkaia;Güeñes;6737;4147,67;-3,09591381;43,21290309
Bizkaia;Gernika-Lumo;16855;853,18;-2,68146436;43,31451965
Bizkaia;Gizaburuaga;192;608,99;-2,53744071;43,33081091
Bizkaia;Ibarrangelu;680;1549,18;-2,6327299;43,39208196
Bizkaia;Ispaster;731;2298,49;-2,5442641;43,36185888
Bizkaia;Izurtza;210;436,55;-2,63980743;43,15396814
Bizkaia;Lanestosa;261;114,372;-3,43887867;43,21915613
Bizkaia;Larrabetzu;2049;2154,36;-2,79596305;43,26002486
Bizkaia;Laukiz;1227;810,95;-2,90710359;43,35202538
Bizkaia;Leioa;32172;838,63;-2,98639022;43,3279756
Bizkaia;Lemoa;3530;1541,53;-2,77374548;43,20454111
Bizkaia;Lemoiz;1314;1891,01;-2,90220839;43,41118975
Bizkaia;Lekeitio;7178;179,33;-2,50296026;43,36301895
Bizkaia;Mallabia;1185;2311,31;-2,529113;43,189861
Bizkaia;Mañaria;530;1758,81;-2,66003579;43,13928032
Bizkaia;Markina-Xemein;5042;4532,42;-2,49812305;43,26711735
Bizkaia;Maruri-Jatabe;1036;1595,73;-2,86732;43,379455
Bizkaia;Mendata;393;2242,85;-2,64376488;43,28097414
Bizkaia;Mendexa;425;693,46;-2,48743759;43,34652604
Bizkaia;Meñaka;751;1248,61;-2,79848121;43,36650837
Bizkaia;Ugao-Miraballes;4128;525,73;-2,90160794;43,18037434
Bizkaia;Morga;422;1446,81;-2,75320178;43,29849815
Bizkaia;Muxika;1483;4987,49;-2,70905643;43,29265819
Bizkaia;Mundaka;1866;407,71;-2,69923821;43,4086198
Bizkaia;Mungia;17662;4445,88;-2,84769658;43,35405947
Bizkaia;Aulesti;655;2555,77;-2,56248971;43,29697163
Bizkaia;Muskiz;7367;2100,98;-3,12481;43,32291
